Cycle_Type,Ambient_Temperature,Cycle_Time,Voltage_Measured,Current_Measured,Temperature_Measured,Current_Charge,Voltage_Charge,Time_Point,Capacity,Actual_SoH
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.0920411736461935,1.5093948216372517,24.98153814942468,1.5,4.829,83.172,1.1068818799999995e-07,5.5344093999999976e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.093273405772316,1.5101552428455114,24.99214714992865,1.5,4.829,86.094,1.1507118799999997e-07,5.753559399999999e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.09462341419862,1.5061831609704768,24.997492212956605,1.5,4.829,89.016,1.19454188e-07,5.9727094e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.096367869819341,1.511096005472631,25.00289675553982,1.5,4.829,91.922,1.2381318799999994e-07,6.190659399999997e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.097552114942335,1.5129652697920029,25.009536696139723,1.498,4.834,94.907,1.2828471799999997e-07,6.414235899999999e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.098522592635415,1.5096328110880066,25.02364573195412,1.5,4.834,97.844,1.3269021799999998e-07,6.634510899999999e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.099901528953767,1.5114418129630425,25.036362925248888,1.498,4.834,100.766,1.3706737399999997e-07,6.853368699999999e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.101073970436793,1.5111194729845234,25.0450956375724,1.5,4.834,103.75,1.4154337399999997e-07,7.0771686999999985e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.1018605314947605,1.5143932321982565,25.05675940365212,1.5,4.834,106.703,1.45972874e-07,7.2986437e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.103038335414156,1.5123904801109036,25.06390033968544,1.5,4.839,109.641,1.50379874e-07,7.5189937e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.104337614337191,1.5100240634127888,25.06892340401139,1.5,4.839,112.641,1.54879874e-07,7.7439937e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.105187192932875,1.5107399495207057,25.08221318933177,1.5,4.839,115.594,1.59309374e-07,7.965468699999999e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.106177506031592,1.510068653678346,25.09583094242311,1.5,4.839,118.547,1.63738874e-07,8.1869437e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.107134019306842,1.5098150461789477,25.1034397361502,1.5,4.839,121.532,1.68216374e-07,8.4108187e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.108073995164488,1.5119298458092552,25.116498012881365,1.5,4.839,124.5,1.72668374e-07,8.6334187e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.10876114522434,1.5107128675657615,25.12494549948148,1.5,4.845,127.532,1.77216374e-07,8.8608187e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.109711566374285,1.511248939371902,25.13920437882925,1.5,4.845,130.516,1.81692374e-07,9.0846187e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.110737854532936,1.510533051656427,25.142318070467795,1.498,4.845,133.563,1.8625678e-07,9.312839e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.111537695611251,1.5100945296514812,25.15439988575424,1.498,4.845,136.563,1.9075077999999998e-07,9.537539e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.112169940462847,1.5125220540957904,25.170801374295365,1.5,4.845,139.563,1.9525077999999998e-07,9.762538999999998e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.113079968390535,1.5095456988289555,25.178837855516,1.5,4.85,142.563,1.9975077999999997e-07,9.987538999999999e-06
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.113632820055875,1.5101064054332711,25.18697978599761,1.5,4.845,145.594,2.0429728e-07,1.0214864000000001e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.114555001253864,1.5136969938167866,25.196411573066403,1.5,4.85,148.578,2.0877328e-07,1.0438664e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.1154023875210015,1.5118107149573978,25.209359776169,1.498,4.85,151.61,2.1331521600000002e-07,1.06657608e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.1157930037621,1.5090777137954916,25.213526339271063,1.5,4.85,154.672,2.17908216e-07,1.0895410800000001e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.11674636324052,1.509168307266307,25.22749813445294,1.5,4.85,157.735,2.2250271599999997e-07,1.1125135799999998e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.117244999834526,1.5086648778121972,25.23726711127753,1.5,4.85,160.782,2.27073216e-07,1.13536608e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.117942705266962,1.5069700737959824,25.24742255936161,1.5,4.85,163.844,2.3166621599999997e-07,1.1583310799999998e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.118642596026564,1.5114169072835402,25.250031889295816,1.5,4.856,166.922,2.3628321600000001e-07,1.1814160800000001e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.1194365061974345,1.5110097016410189,25.266604108962515,1.5,4.856,170.032,2.40948216e-07,1.20474108e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.1200475519486615,1.5083947859510936,25.269421638369828,1.5,4.856,173.11,2.45565216e-07,1.22782608e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.1206205303326335,1.5122514857879468,25.28608478152573,1.5,4.856,176.188,2.50182216e-07,1.2509110800000002e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.121202326737421,1.5096024586241132,25.294149863456724,1.5,4.856,179.266,2.54799216e-07,1.27399608e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.122143759691642,1.5129592587478589,25.30482100093442,1.5,4.856,182.422,2.59533216e-07,1.29766608e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.122237224074962,1.5093322418099244,25.31614021559826,1.5,4.856,185.563,2.6424471600000005e-07,1.3212235800000002e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.1233038091195535,1.5109514387626977,25.33115640663007,1.5,4.861,188.703,2.689547160000001e-07,1.3447735800000005e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.123763986127568,1.51227180967629,25.343826217912262,1.498,4.861,191.86,2.7368390200000007e-07,1.3684195100000003e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.124420844562275,1.5096636453443266,25.345845055548025,1.5,4.861,195.0,2.7839390200000007e-07,1.3919695100000003e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.125073806904308,1.5088216071612652,25.3549088683883,1.498,4.861,198.188,2.8316952600000004e-07,1.4158476300000003e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.125678262248004,1.5086622023549796,25.369780644726685,1.5,4.861,201.36,2.8792752600000014e-07,1.4396376300000008e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.126168051175822,1.5094098439704398,25.3771490777295,1.5,4.861,204.5,2.9263752600000014e-07,1.4631876300000007e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.126566266636191,1.511612601648067,25.379826659833707,1.5,4.861,207.657,2.973730260000001e-07,1.4868651300000005e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.127312378292408,1.5138804557073409,25.38331851950233,1.5,4.861,210.813,3.02107026e-07,1.51053513e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.128081408857575,1.508166262139147,25.39672049576833,1.5,4.861,213.969,3.068410260000001e-07,1.5342051300000004e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.128457441188442,1.5115415576189548,25.40737580332025,1.5,4.861,217.11,3.1155252600000006e-07,1.5577626300000004e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.12895829189114,1.5110759362103257,25.42111637853236,1.5,4.866,220.297,3.1633302600000005e-07,1.58166513e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.129462033655345,1.5097004035337775,25.42848061314635,1.5,4.866,223.485,3.2111502600000007e-07,1.6055751300000004e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.130024176646017,1.511366493887439,25.43495013997739,1.5,4.866,226.672,3.25895526e-07,1.62947763e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.130530613145494,1.5112985977565971,25.446179217074217,1.5,4.866,229.86,3.30677526e-07,1.65338763e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.131235405822915,1.5110025517292274,25.461518678082847,1.5,4.866,233.078,3.355045260000001e-07,1.6775226300000008e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.131832154927133,1.509708209974291,25.47117495888433,1.5,4.866,236.36,3.4042752600000006e-07,1.7021376300000002e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.132316086897427,1.5122337110550814,25.480218072642025,1.5,4.866,239.594,3.4527852600000003e-07,1.7263926300000002e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.13280769764054,1.5090043454115771,25.48441354160169,1.5,4.866,242.813,3.5010702600000007e-07,1.7505351300000004e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.133497457065992,1.514021030397701,25.50519966500069,1.5,4.872,246.11,3.5505252600000005e-07,1.7752626300000003e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.134105480567036,1.509487452425642,25.503708248470726,1.498,4.872,249.375,3.59943496e-07,1.79971748e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.134466120349398,1.5088318474360438,25.521021220749933,1.5,4.872,252.641,3.64842496e-07,1.8242124799999998e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.135222072326538,1.5114984256370207,25.526042358048635,1.5,4.872,255.938,3.69787996e-07,1.84893998e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.135784648763507,1.5075587786785198,25.534547065622007,1.5,4.872,259.219,3.747094960000001e-07,1.8735474800000002e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.136390258693118,1.5086183135293008,25.55241547935448,1.5,4.872,262.547,3.797014960000001e-07,1.8985074800000007e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.136829571509149,1.5120963474959743,25.55603767123357,1.498,4.872,265.828,3.8461643400000005e-07,1.92308217e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.137251837904599,1.5084313091665142,25.580478103333338,1.5,4.872,269.157,3.8960993400000003e-07,1.94804967e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.137902074290614,1.511121377349979,25.584793706726025,1.5,4.872,272.469,3.9457793400000005e-07,1.9728896700000004e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.138286287727212,1.5082452674073563,25.590572577885453,1.498,4.872,275.875,3.9968012200000006e-07,1.9984006100000002e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.138796581448644,1.5085225071094723,25.603539374953755,1.5,4.872,279.219,4.046961220000001e-07,2.0234806100000003e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.139543977998552,1.510140760999926,25.615796991155403,1.5,4.877,282.594,4.0975862200000007e-07,2.0487931100000004e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.140074145652982,1.5109482023774838,25.617327387538968,1.498,4.877,285.953,4.14790404e-07,2.07395202e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.140582723439686,1.51254086945097,25.635361186167955,1.5,4.877,289.344,4.1987690400000007e-07,2.0993845200000002e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.141181168780409,1.5126708901452603,25.64860339559332,1.5,4.877,292.719,4.2493940400000005e-07,2.1246970200000003e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.141665995300021,1.5119928264971514,25.660375758436768,1.498,4.877,296.141,4.3006556000000013e-07,2.1503278000000008e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.142484860829396,1.5099938558412058,25.67095055132892,1.498,4.877,299.547,4.351677480000001e-07,2.1758387400000006e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.1426151523868535,1.5122502496380892,25.669828357567862,1.5,4.877,302.969,4.403007480000001e-07,2.2015037400000006e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.143323596552114,1.5107857234076003,25.690555567912245,1.5,4.877,306.375,4.4540974800000016e-07,2.2270487400000007e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.143984582708067,1.5131362151294894,25.69980121408921,1.5,4.877,309.797,4.5054274800000024e-07,2.252713740000001e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.144598786787467,1.5112689831097066,25.71308660650981,1.5,4.883,313.25,4.5572224800000017e-07,2.2786112400000008e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.144992832293037,1.5101201454254671,25.725038311086795,1.5,4.883,316.703,4.609017480000001e-07,2.3045087400000005e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.145627044783752,1.511886067892913,25.7328324005733,1.5,4.883,320.157,4.660827480000001e-07,2.3304137400000007e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.145917393190353,1.5101250602285523,25.73635494680719,1.5,4.883,323.625,4.7128474800000015e-07,2.3564237400000008e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.146744083809233,1.5075045078491498,25.743607704214075,1.5,4.883,327.078,4.7646424800000013e-07,2.3823212400000005e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.147192972343374,1.510749518804053,25.752960904082496,1.5,4.883,330.563,4.816917480000001e-07,2.4084587400000007e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.147760146534127,1.511634433639736,25.75402373145728,1.5,4.883,334.047,4.869177480000003e-07,2.4345887400000015e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.148296184324313,1.5121163019484325,25.76659472728249,1.498,4.883,337.547,4.921607480000003e-07,2.4608037400000013e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.14900685473479,1.5117229309636258,25.785791699932258,1.5,4.883,341.063,4.97434748e-07,2.4871737400000002e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.149092336243291,1.510706680080005,25.79206826914938,1.5,4.883,344.594,5.027312480000001e-07,2.513656240000001e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.15021081549377,1.507890526342572,25.80660275099921,1.5,4.883,348.203,5.081447480000003e-07,2.5407237400000014e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.150441088746681,1.5132034569006243,25.80515956003533,1.5,4.888,351.735,5.134427480000001e-07,2.5672137400000005e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.15103602594837,1.509885648917361,25.828198090453323,1.498,4.888,355.282,5.187561540000002e-07,2.593780770000001e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.151738289557428,1.5079212032931195,25.840923801201185,1.5,4.888,358.891,5.241696540000003e-07,2.6208482700000017e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.152158923784493,1.5130807588419004,25.84597698411061,1.5,4.888,362.485,5.295606540000002e-07,2.647803270000001e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.152752886284615,1.5114269177790776,25.85638704092177,1.5,4.888,366.125,5.350206540000001e-07,2.6751032700000007e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.1536821807446165,1.5103878136097808,25.868574876258823,1.5,4.888,369.719,5.404116540000002e-07,2.702058270000001e-05
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.154223377518874,1.511622820080076,25.86894267271884,1.5,4.888,373.36,5.458731540000002e-07,2.729365770000001e-05
